	H+	H2O	Phosphate	Acetate	D-Ribulose5-phosphate	Dodecanoyl-ACP	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	D-3-Hydroxydodecanoyl-[acp]	ATP	ADP	UDP-N-acetyl fucosamine	UDP-glucose	NH3	PPi	dTDP-rhamnose	GDP-D-rhamnose	ACP	CTP	2-hydroxydodecanoyl-[acyl-carrier protein]	Pseudomonas aeruginosa Lipid A precursor	Pseudomonas aeruginosa Lipid A	L-Alanine	UDP	Phosphoenolpyruvate	CMP	UDP-galactose	Man(2NAc3N)(3,-CH3C=NH)A-(beta1,4)-Man(2NAc3NAc)A-(beta1,3)-Fuc2NAc-PP-Undecaprenyl	Pseudomonas aeruginosa LPS core + KDO2-lipidA	Bactoprenyl diphosphate	Pseudomonas aeruginosa B-band lipopolysaccharide	UDP-N-acetyl-D-mannosamine (2NAc3N) acid	UDP-N-acetyl-D-manosamine (2NAc3NAc) acid	Carbamoylphosphate	UMP	PA_core6_lipidA	PA_core7_lipidA	Undecaprenylphosphate	D-Glycero-D-manno-heptose1-7-bisphosphate	D-Glycero-D-manno-heptose1-phosphate	Sedoheptulose7-phosphate	dTDP	UDP-2-NH-(3OH-C12:0),3-O-(3OH-C10:0)glucosamine	Pseudomonas aeruginosa Lipid X	UTP	Glucose-1-phosphate	KDO	CMP-KDO	Pseudomonas Lipid A Disaccharide	UDP-N-acetylglucosamine	Fuc2NAc-PP-Undecaprenyl	Undecaprenyl diphospho N-acetyl-glucosamine	UDP-N-acetyl-D-mannosamine (2NAc(CH3C=NH)) acid	Man(2NAc3NAc)A-(beta1,3)-Fuc2NAc-PP-Undecaprenyl	UDP-N-acetyl-D-mannosamine	UDP-N-acetyl-D-mannosamine-3-N	ADP-D-glycero-D-manno-heptose	ADP-L-glycero-D-manno-heptose	GMP	D-Arabinose5-phosphate	3-Deoxy-D-manno-octulosonate8-phosphate	UDP-3-O-(3OH-C10:0)-N-acetylglucosamine	UDP-3-O-(3OH-C10:0)-D-glucosamine	D-Glycero-D-manno-heptose7-phosphate	Pseudomonas aeruginosa KDO-lipidA	Pseudomonas aeruginosa KDO2-lipidA	PA_core3_lipidA	PA_core4_lipidA	PA_core2_lipidA	PA_core5_lipidA	PA_core1_lipidA	rha1glcnacppund	rha3glcnacppund	rha4glcnacppund	Pseudomonas aeruginosa A-band lipopolysaccharide
0	(-1.5608744996166632+0j)	(-1.3654877762500992+0j)	(-1.1915418193029197+0j)	(-1.0934940056203966+0j)	(-0.9985210753759637+0j)	(-0.8288359489496377+0j)	(-0.7816111406425237+0j)	(-0.7259722312569014+0j)	(-0.6970700190197843+0j)	(-0.6945196074184923+0j)	(-0.6265812369924246+0j)	(-0.6042662139010274+0.005923911463603428j)	(-0.6042662139010275-0.005923911463603411j)	(-0.5333063659934918+0j)	(-0.4363459930645849+0.014308246577908214j)	(-0.43634599306458505-0.014308246577908442j)	(-0.4166899950995655+0j)	(-0.4076160816571962+0j)	(-0.3233190790373886+0.06317970118627965j)	(-0.32331907903738827-0.06317970118627945j)	(-0.31946914187898084+0.01287293645801269j)	(-0.3194691418789808-0.012872936458012608j)	(-0.2969394050974333+0j)	(-0.04022661988573876+0j)	(-0.262709167579571+0j)	(-0.05862142050858852+0j)	(-0.0778386023484353+0j)	(-0.08829775943833594+0.014264006876894593j)	(-0.08829775943833595-0.01426400687689468j)	(-0.0898349991721577+0j)	(-0.21303384091695968+0.03680803143180725j)	(-0.21303384091695943-0.03680803143180712j)	(-0.23333068774973512+0j)	(-0.21428841866799878+0j)	(-0.18974165851863686+0.016129744419727532j)	(-0.18974165851863684-0.016129744419727487j)	(-0.16118974796133395+0j)	(-0.13415925479517238+0.014913987769145393j)	(-0.1341592547951723-0.014913987769145449j)	(-0.13598309725478494+0j)	(-0.1274756794222891+0j)	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j	0j
